Category,Name,Tags,Services,Eligibility,LatLng,Lat,Lng,Address,Hours of Operation,Phone,Website,Email,Social Media,Rating,Facebook,Instagram,Twitter,Source
HOUSING ASSISTANCE,The Symphony,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.4312918, -112.0944795",,,"1050 S 16th Dr., Phoenix,  AZ 85007",,602-340-4408,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Casa de Paz Fillmore,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists",,,,"3335 W Fillmore, Phoenix, AZ 85009",,602-278-4332,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Roosevelt East Apartment,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists",,,,"2339 E Roosevelt, Phoenix, AZ 85008",,602-275-0407,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Hell N’ Dell Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.45406826530613, -111.97205530612244",,,"502 N 51st Street., Phoenix, AZ 85008",,602-275-6782,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Tempe Villa,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.39175062686567, -111.96067588059701",,,"3425 S Priest Drive, Tempe, AZ 85282",,480-968-9619,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Franmar Manor Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.46587173469388, -112.14183865306123",,,"3825 W McDowell Rd.,  Phoenix, AZ 85009",,602-272-5382,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Alma Park Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists",,,,"718 Alma School Rd.,  Mesa, AZ 85210",,480-964-9136,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Paradise Shadow Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.6325238, -112.024149",,,"16035 N 27th Street, Phoenix, AZ 85023",,602-867-0988,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Sunrise Vista Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.40582785714286, -112.02105942857142",,,"4415 S 28th Street, Phoenix, AZ 85040",,602-323-5256,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,McDowell East Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.46569522102649, -112.02897829718746",,,"2433 E McDowell Rd.,  Phoenix, AZ 85008",,602-275-2323,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Roosevelt Plaza Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.458073331401515, -111.99512767225727",,,"945 N 40th Street, Phoenix, AZ 85017",,602-275-5393,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Casa Blanca Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.533233464646464, -112.11315293939393",,,"2520 W Mclellan Blvd.,  Phoenix, AZ 85017",,602-242-4782,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Broadway House Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.406762, -112.0429894",,,"2201-A E Broadway Rd.,  Phoenix, AZ 85040",,602-276-5430,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Lemon Grove Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.543035, -112.11703",,,"7220 N 27th Ave., Phoenix, AZ 85051",,602-995-1961,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Casa Madrid Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.50035395918368, -112.05620053061224",,,"4417 N 12th Street., Phoenix, AZ 85014",,602-279-6543,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Morningside Villa,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.647334400000005, -112.1002984127252",,,"17802 N 19th Ave., Phoenix, AZ 85023",,602-863-0238,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Chandler Village Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.313345, -111.824189",,,"598 N McQueen Rd., Chandler, AZ 8522",,480-963-2685,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Casa Mesa Estates,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.39256195478458, -111.82283986928587",,,"1251 S Mesa Drive., Mesa, AZ 85210",,480-834-6728,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Western Sun Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.4037798, -111.7935933",,,"615 S Williams, Mesa, AZ  85204",,480-898-8725,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Hartford Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.313462966442955, -111.85005896644294",,,"580 W Galveston St., Chandler, AZ 85225",,480-963-8375,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Guadalupe Barrio Nuevo,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists",,,,"5805 E Calle Fortuanto  Serrano, Guadalupe, AZ",,480-820-2772,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Buckeye Villa Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.36805283838384, -112.5776664949495",,,"300 S 9th Street, Buckeye,  AZ 85326",,623-386-3547,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Smoketree Apartments,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.367002400711684, -112.5776621914598",,,"902 E Centre Ave., Buckeye, AZ 85326",,623-386-5703,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Hacienda de Los Arcros,,"Check this website to find out if the section 8  list in your area is open, recently closed, or  opening up soon: 
https://affordablehousingonline.com/open-section-8-waiting-lists",SENIOR ONLY SUBSIDIZED HOUSING,"33.463184000000005, -111.91910071428572",,,"7529 E Culver St.,  Scottsdale, AZ 85257",,480-945-4991,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Sunnyslope Manor,,,SENIOR ONLY SUBSIDIZED HOUSING,"33.4484367, -112.074141",,,"Phoenix, AZ 85020",,602-262-4047,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Fellowship Towers,,,SENIOR ONLY SUBSIDIZED HOUSING,"33.49256185, -112.07020713264583",,,"222 E Indianola Ave.,  Phoenix, AZ 85012",,602-266-9438,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Hacienda Del Rio,,,SENIOR ONLY SUBSIDIZED HOUSING,,,,"4121-4 W McDowell Phoenix, AZ 85009",,602-272-7348,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Vianney Villa,,,SENIOR ONLY SUBSIDIZED HOUSING,"33.42729239359639, -112.34518659290103",,,"750 S 4th Street, Avondale, AZ 85323",,623-932-2036,,,,,,,,SHOW Clinic
RECOVERY HOMES,Casa Milagra,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ","33.5285131, -112.06268277082751",,,832 E Claremont Street,,480-367-5715,,,,,,,,SHOW Clinic
RECOVERY HOMES,Clean and Sober Thunderbird Premier  Home,,Men Only,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-435-6212,,,,,,,,SHOW Clinic
RECOVERY HOMES,SEEDS,,"Support, Education, Empowerment &  Direction. The program is a community based, safe, sober living environment  committed to the physical, mental, and  emotional healing of women (Women and  their Children)","A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-369-7792,,,,,,,,SHOW Clinic
RECOVERY HOMES,Destiny Sober Living,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-249-6674,,,,,,,,SHOW Clinic
RECOVERY HOMES,TLC Recovery Services,,"$110/week/includes food 
*Can begin with promise to pay","A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,480-833-0143,www.transitionalliving.or g,,,,,,,SHOW Clinic
RECOVERY HOMES,Crossroads,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,"1700 E Thomas, Phoenix,  AZ 85016",,"602-263-5242 
Fax: 602-595- 4434",,,,,,,,SHOW Clinic
RECOVERY HOMES,Ebony House,,Women’s Residential,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-243-5492,,,,,,,,SHOW Clinic
RECOVERY HOMES,Valley Hospital Women’s Program,,Detox Program,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-952-3939,,,,,,,,SHOW Clinic
RECOVERY HOMES,A Place in the Sun,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-368-7009,,,,,,,,SHOW Clinic
RECOVERY HOMES,Skelley House,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-909-5058,,,,,,,,SHOW Clinic
RECOVERY HOMES,Men’s Recovery Home,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-789-5309,,,,,,,,SHOW Clinic
RECOVERY HOMES,Victory Outreach Church ,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ","33.499662900000004, -112.07347972168466",,,"4331 N Central Ave., Phoenix, AZ 85012",,,,,,,,,,SHOW Clinic
RECOVERY HOMES,New Life Recovery,,$135/week,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,Mesa near Stapley and  Maine,,480-620-1405,,,,,,,,SHOW Clinic
RECOVERY HOMES,Changing Lives Center,,"Faith based, long term recovery for women  and children","A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-688-6211,,,,,,,,SHOW Clinic
RECOVERY HOMES,Changing Lives Center,,Intakes,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-688-6219,,,,,,,,SHOW Clinic
RECOVERY HOMES,Traditions Recovery,,"Will help find job, works with convictions,  probation, etc.","A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ","33.546912585858585, -112.11070326262626",,,"2429 West Vista Avenue,  Phoenix, AZ 85021",,602-535-5958,,,,,,,,SHOW Clinic
RECOVERY HOMES,A Journey Forward,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,,,602-795-6719,,,,,,,,SHOW Clinic
RECOVERY HOMES,Native American  Connections,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,"4520 N Central Ave., Suite #600, Phoenix, AZ  85012",,602-254-3247,,,,,,,,SHOW Clinic
RECOVERY HOMES,Casa de Amigas,,,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ",,,,"1648 W Colter St., Ste. 8,  Phoenix, AZ 85015",,602-265-9987,,,,,,,,SHOW Clinic
RECOVERY HOMES,Spirit of the Sun,,Women. $290 to start then $120 a week,"A website that list sober living homes in Arizona:  
http://soberliving.interventionamerica.org/citydirectory.cfm?State=AZ&city=Phoenix ","33.53321755555556, -112.11497066666666",,,"2610 W Mclellan Blvd.,  Phoenix, AZ 85017",,602-864-5032,,,,,,,,SHOW Clinic
